site,year,flow_metric,result
11382000,1974,Peak_10,10900
11382000,1974,Peak_2,4115
11382000,1974,Peak_5,8320
11382000,1974,Peak_Fre_10,1
11382000,1974,Peak_Fre_2,4
11382000,1974,Peak_Fre_5,2
11382000,1975,DS_Dur_WS,106
11382000,1975,DS_Tim,281
11382000,1975,DS_Mag_50,12
11382000,1975,DS_Mag_90,39
11382000,1975,FA_Dur,6
11382000,1975,FA_Mag,38.00165154923034
11382000,1975,FA_Tim,28
11382000,1975,SP_ROC,0.07551020408163266
11382000,1975,SP_Dur,51
11382000,1975,SP_Mag,1270
11382000,1975,SP_Tim,230
11382000,1975,Wet_BFL_Dur,115
11382000,1975,Wet_BFL_Mag_10,178.2
11382000,1975,Wet_BFL_Mag_50,816
11382000,1975,Wet_Tim,115
11382000,1975,Peak_Tim_10,NA
11382000,1975,Peak_Tim_2,157
11382000,1975,Peak_Tim_5,NA
11382000,1975,Peak_Dur_10,NA
11382000,1975,Peak_Dur_2,3
11382000,1975,Peak_Dur_5,NA
11382000,1975,Peak_10,10900
11382000,1975,Peak_2,4115
11382000,1975,Peak_5,8320
11382000,1975,Peak_Fre_10,NA
11382000,1975,Peak_Fre_2,3
11382000,1975,Peak_Fre_5,NA
11382000,1976,DS_Dur_WS,166
11382000,1976,DS_Tim,336
11382000,1976,DS_Mag_50,7.5
11382000,1976,DS_Mag_90,17
11382000,1976,FA_Dur,NA
11382000,1976,FA_Mag,NA
11382000,1976,FA_Tim,NA
11382000,1976,SP_ROC,0.08163265306122455
11382000,1976,SP_Dur,125
11382000,1976,SP_Mag,277
11382000,1976,SP_Tim,211
11382000,1976,Wet_BFL_Dur,190
11382000,1976,Wet_BFL_Mag_10,33
11382000,1976,Wet_BFL_Mag_50,75
11382000,1976,Wet_Tim,21
11382000,1976,Peak_Tim_10,NA
11382000,1976,Peak_Tim_2,NA
11382000,1976,Peak_Tim_5,NA
11382000,1976,Peak_Dur_10,NA
11382000,1976,Peak_Dur_2,NA
11382000,1976,Peak_Dur_5,NA
11382000,1976,Peak_10,10900
11382000,1976,Peak_2,4115
11382000,1976,Peak_5,8320
11382000,1976,Peak_Fre_10,NA
11382000,1976,Peak_Fre_2,NA
11382000,1976,Peak_Fre_5,NA
11382000,1977,DS_Dur_WS,120
11382000,1977,DS_Tim,294
11382000,1977,DS_Mag_50,1.435
11382000,1977,DS_Mag_90,24
11382000,1977,FA_Dur,2
11382000,1977,FA_Mag,50.97528154645921
11382000,1977,FA_Tim,45
11382000,1977,SP_ROC,0.07692307692307693
11382000,1977,SP_Dur,67
11382000,1977,SP_Mag,56
11382000,1977,SP_Tim,227
11382000,1977,Wet_BFL_Dur,91
11382000,1977,Wet_BFL_Mag_10,25
11382000,1977,Wet_BFL_Mag_50,49
11382000,1977,Wet_Tim,136
11382000,1977,Peak_Tim_10,NA
11382000,1977,Peak_Tim_2,NA
11382000,1977,Peak_Tim_5,NA
11382000,1977,Peak_Dur_10,NA
11382000,1977,Peak_Dur_2,NA
11382000,1977,Peak_Dur_5,NA
11382000,1977,Peak_10,10900
11382000,1977,Peak_2,4115
11382000,1977,Peak_5,8320
11382000,1977,Peak_Fre_10,NA
11382000,1977,Peak_Fre_2,NA
11382000,1977,Peak_Fre_5,NA
11382000,1978,DS_Dur_WS,177
11382000,1978,DS_Tim,284
11382000,1978,DS_Mag_50,12
11382000,1978,DS_Mag_90,32
11382000,1978,FA_Dur,5
11382000,1978,FA_Mag,46.99996082667118
11382000,1978,FA_Tim,30
11382000,1978,SP_ROC,0.04667271627344223
11382000,1978,SP_Dur,37
11382000,1978,SP_Mag,350
11382000,1978,SP_Tim,247
11382000,1978,Wet_BFL_Dur,199
11382000,1978,Wet_BFL_Mag_10,256.8
11382000,1978,Wet_BFL_Mag_50,647
11382000,1978,Wet_Tim,48
11382000,1978,Peak_Tim_10,NA
11382000,1978,Peak_Tim_2,105
11382000,1978,Peak_Tim_5,NA
11382000,1978,Peak_Dur_10,NA
11382000,1978,Peak_Dur_2,3
11382000,1978,Peak_Dur_5,NA
11382000,1978,Peak_10,10900
11382000,1978,Peak_2,4115
11382000,1978,Peak_5,8320
11382000,1978,Peak_Fre_10,NA
11382000,1978,Peak_Fre_2,3
11382000,1978,Peak_Fre_5,NA
11382000,1979,DS_Dur_WS,165
11382000,1979,DS_Tim,278
11382000,1979,DS_Mag_50,6.9
11382000,1979,DS_Mag_90,200.79999999999998
11382000,1979,FA_Dur,3
11382000,1979,FA_Mag,41.000277092729135
11382000,1979,FA_Tim,51
11382000,1979,SP_ROC,0.06666666666666667
11382000,1979,SP_Dur,57
11382000,1979,SP_Mag,607
11382000,1979,SP_Tim,221
11382000,1979,Wet_BFL_Dur,126
11382000,1979,Wet_BFL_Mag_10,50
11382000,1979,Wet_BFL_Mag_50,326.5
11382000,1979,Wet_Tim,95
11382000,1979,Peak_Tim_10,NA
11382000,1979,Peak_Tim_2,NA
11382000,1979,Peak_Tim_5,NA
11382000,1979,Peak_Dur_10,NA
11382000,1979,Peak_Dur_2,NA
11382000,1979,Peak_Dur_5,NA
11382000,1979,Peak_10,10900
11382000,1979,Peak_2,4115
11382000,1979,Peak_5,8320
11382000,1979,Peak_Fre_10,NA
11382000,1979,Peak_Fre_2,NA
11382000,1979,Peak_Fre_5,NA
11382000,1980,DS_Dur_WS,151
11382000,1980,DS_Tim,265
11382000,1980,DS_Mag_50,7.8
11382000,1980,DS_Mag_90,40
11382000,1980,FA_Dur,4
11382000,1980,FA_Mag,246.95708576025214
11382000,1980,FA_Tim,22
11382000,1980,SP_ROC,0.06307977736549164
11382000,1980,SP_Dur,120
11382000,1980,SP_Mag,4720
11382000,1980,SP_Tim,145
11382000,1980,Wet_BFL_Dur,68
11382000,1980,Wet_BFL_Mag_10,98.4
11382000,1980,Wet_BFL_Mag_50,427.5
11382000,1980,Wet_Tim,77
11382000,1980,Peak_Tim_10,104
11382000,1980,Peak_Tim_2,121.5
11382000,1980,Peak_Tim_5,103
11382000,1980,Peak_Dur_10,1
11382000,1980,Peak_Dur_2,5
11382000,1980,Peak_Dur_5,2
11382000,1980,Peak_10,10900
11382000,1980,Peak_2,4115
11382000,1980,Peak_5,8320
11382000,1980,Peak_Fre_10,1
11382000,1980,Peak_Fre_2,2
11382000,1980,Peak_Fre_5,1
11382000,1981,DS_Dur_WS,123
11382000,1981,DS_Tim,266
11382000,1981,DS_Mag_50,2.7
11382000,1981,DS_Mag_90,13.799999999999997
11382000,1981,FA_Dur,6
11382000,1981,FA_Mag,18.005910728076692
11382000,1981,FA_Tim,14
11382000,1981,SP_ROC,0.07272727272727272
11382000,1981,SP_Dur,33
11382000,1981,SP_Mag,167
11382000,1981,SP_Tim,233
11382000,1981,Wet_BFL_Dur,183
11382000,1981,Wet_BFL_Mag_10,52.4
11382000,1981,Wet_BFL_Mag_50,224
11382000,1981,Wet_Tim,50
11382000,1981,Peak_Tim_10,NA
11382000,1981,Peak_Tim_2,NA
11382000,1981,Peak_Tim_5,NA
11382000,1981,Peak_Dur_10,NA
11382000,1981,Peak_Dur_2,NA
11382000,1981,Peak_Dur_5,NA
11382000,1981,Peak_10,10900
11382000,1981,Peak_2,4115
11382000,1981,Peak_5,8320
11382000,1981,Peak_Fre_10,NA
11382000,1981,Peak_Fre_2,NA
11382000,1981,Peak_Fre_5,NA
11382000,1982,DS_Dur_WS,156
11382000,1982,DS_Tim,254
11382000,1982,DS_Mag_50,13.5
11382000,1982,DS_Mag_90,125.5
11382000,1982,FA_Dur,NA
11382000,1982,FA_Mag,NA
11382000,1982,FA_Tim,NA
11382000,1982,SP_ROC,0.050280898876404495
11382000,1982,SP_Dur,46
11382000,1982,SP_Mag,1830
11382000,1982,SP_Tim,208
11382000,1982,Wet_BFL_Dur,185
11382000,1982,Wet_BFL_Mag_10,235.40000000000003
11382000,1982,Wet_BFL_Mag_50,544
11382000,1982,Wet_Tim,23
11382000,1982,Peak_Tim_10,NA
11382000,1982,Peak_Tim_2,79
11382000,1982,Peak_Tim_5,79
11382000,1982,Peak_Dur_10,NA
11382000,1982,Peak_Dur_2,5
11382000,1982,Peak_Dur_5,1
11382000,1982,Peak_10,10900
11382000,1982,Peak_2,4115
11382000,1982,Peak_5,8320
11382000,1982,Peak_Fre_10,NA
11382000,1982,Peak_Fre_2,3
11382000,1982,Peak_Fre_5,1
11382000,1983,DS_Dur_WS,100
11382000,1983,DS_Tim,298
11382000,1983,DS_Mag_50,23
11382000,1983,DS_Mag_90,54.10000000000001
11382000,1983,FA_Dur,3
11382000,1983,FA_Mag,131.9933069320547
11382000,1983,FA_Tim,22
11382000,1983,SP_ROC,0.07801418439716312
11382000,1983,SP_Dur,58
11382000,1983,SP_Mag,2170
11382000,1983,SP_Tim,240
11382000,1983,Wet_BFL_Dur,196
11382000,1983,Wet_BFL_Mag_10,360.5
11382000,1983,Wet_BFL_Mag_50,989
11382000,1983,Wet_Tim,44
11382000,1983,Peak_Tim_10,NA
11382000,1983,Peak_Tim_2,150
11382000,1983,Peak_Tim_5,117
11382000,1983,Peak_Dur_10,NA
11382000,1983,Peak_Dur_2,6
11382000,1983,Peak_Dur_5,1
11382000,1983,Peak_10,10900
11382000,1983,Peak_2,4115
11382000,1983,Peak_5,8320
11382000,1983,Peak_Fre_10,NA
11382000,1983,Peak_Fre_2,3
11382000,1983,Peak_Fre_5,1
11382000,1984,DS_Dur_WS,120
11382000,1984,DS_Tim,272
11382000,1984,DS_Mag_50,5.2
11382000,1984,DS_Mag_90,20
11382000,1984,FA_Dur,NA
11382000,1984,FA_Mag,NA
11382000,1984,FA_Tim,NA
11382000,1984,SP_ROC,0.05405405405405406
11382000,1984,SP_Dur,52
11382000,1984,SP_Mag,261
11382000,1984,SP_Tim,220
11382000,1984,Wet_BFL_Dur,188
11382000,1984,Wet_BFL_Mag_10,188.4
11382000,1984,Wet_BFL_Mag_50,384
11382000,1984,Wet_Tim,32
11382000,1984,Peak_Tim_10,NA
11382000,1984,Peak_Tim_2,85
11382000,1984,Peak_Tim_5,NA
11382000,1984,Peak_Dur_10,NA
11382000,1984,Peak_Dur_2,1
11382000,1984,Peak_Dur_5,NA
11382000,1984,Peak_10,10900
11382000,1984,Peak_2,4115
11382000,1984,Peak_5,8320
11382000,1984,Peak_Fre_10,NA
11382000,1984,Peak_Fre_2,1
11382000,1984,Peak_Fre_5,NA
11382000,1985,DS_Dur_WS,181
11382000,1985,DS_Tim,277
11382000,1985,DS_Mag_50,6.3
11382000,1985,DS_Mag_90,122
11382000,1985,FA_Dur,NA
11382000,1985,FA_Mag,NA
11382000,1985,FA_Tim,NA
11382000,1985,SP_ROC,0.05405405405405406
11382000,1985,SP_Dur,86
11382000,1985,SP_Mag,771
11382000,1985,SP_Tim,191
11382000,1985,Wet_BFL_Dur,165
11382000,1985,Wet_BFL_Mag_10,126.80000000000001
11382000,1985,Wet_BFL_Mag_50,220
11382000,1985,Wet_Tim,26
11382000,1985,Peak_Tim_10,NA
11382000,1985,Peak_Tim_2,NA
11382000,1985,Peak_Tim_5,NA
11382000,1985,Peak_Dur_10,NA
11382000,1985,Peak_Dur_2,NA
11382000,1985,Peak_Dur_5,NA
11382000,1985,Peak_10,10900
11382000,1985,Peak_2,4115
11382000,1985,Peak_5,8320
11382000,1985,Peak_Fre_10,NA
11382000,1985,Peak_Fre_2,NA
11382000,1985,Peak_Fre_5,NA
11382000,1986,DS_Dur_WS,260
11382000,1986,DS_Tim,210
11382000,1986,DS_Mag_50,21
11382000,1986,DS_Mag_90,163.69999999999996
11382000,1986,FA_Dur,4
11382000,1986,FA_Mag,74.0007070847157
11382000,1986,FA_Tim,22
11382000,1986,SP_ROC,0.06598984771573604
11382000,1986,SP_Dur,47
11382000,1986,SP_Mag,2760
11382000,1986,SP_Tim,163
11382000,1986,Wet_BFL_Dur,71
11382000,1986,Wet_BFL_Mag_10,149
11382000,1986,Wet_BFL_Mag_50,938
11382000,1986,Wet_Tim,92
11382000,1986,Peak_Tim_10,139
11382000,1986,Peak_Tim_2,147
11382000,1986,Peak_Tim_5,139
11382000,1986,Peak_Dur_10,2
11382000,1986,Peak_Dur_2,8
11382000,1986,Peak_Dur_5,2
11382000,1986,Peak_10,10900
11382000,1986,Peak_2,4115
11382000,1986,Peak_5,8320
11382000,1986,Peak_Fre_10,1
11382000,1986,Peak_Fre_2,2
11382000,1986,Peak_Fre_5,1
11382000,1987,DS_Dur_WS,143
11382000,1987,DS_Tim,264
11382000,1987,DS_Mag_50,2
11382000,1987,DS_Mag_90,6.7
11382000,1987,FA_Dur,3
11382000,1987,FA_Mag,41.999427368216324
11382000,1987,FA_Tim,2
11382000,1987,SP_ROC,0.06478575207194498
11382000,1987,SP_Dur,76
11382000,1987,SP_Mag,414
11382000,1987,SP_Tim,188
11382000,1987,Wet_BFL_Dur,84
11382000,1987,Wet_BFL_Mag_10,73
11382000,1987,Wet_BFL_Mag_50,346
11382000,1987,Wet_Tim,104
11382000,1987,Peak_Tim_10,NA
11382000,1987,Peak_Tim_2,NA
11382000,1987,Peak_Tim_5,NA
11382000,1987,Peak_Dur_10,NA
11382000,1987,Peak_Dur_2,NA
11382000,1987,Peak_Dur_5,NA
11382000,1987,Peak_10,10900
11382000,1987,Peak_2,4115
11382000,1987,Peak_5,8320
11382000,1987,Peak_Fre_10,NA
11382000,1987,Peak_Fre_2,NA
11382000,1987,Peak_Fre_5,NA
11382000,1988,DS_Dur_WS,126
11382000,1988,DS_Tim,277
11382000,1988,DS_Mag_50,2.1
11382000,1988,DS_Mag_90,8.75
11382000,1988,FA_Dur,NA
11382000,1988,FA_Mag,NA
11382000,1988,FA_Tim,NA
11382000,1988,SP_ROC,0.08554006968641115
11382000,1988,SP_Dur,28
11382000,1988,SP_Mag,129
11382000,1988,SP_Tim,249
11382000,1988,Wet_BFL_Dur,208
11382000,1988,Wet_BFL_Mag_10,71.7
11382000,1988,Wet_BFL_Mag_50,199
11382000,1988,Wet_Tim,41
11382000,1988,Peak_Tim_10,NA
11382000,1988,Peak_Tim_2,NA
11382000,1988,Peak_Tim_5,NA
11382000,1988,Peak_Dur_10,NA
11382000,1988,Peak_Dur_2,NA
11382000,1988,Peak_Dur_5,NA
11382000,1988,Peak_10,10900
11382000,1988,Peak_2,4115
11382000,1988,Peak_5,8320
11382000,1988,Peak_Fre_10,NA
11382000,1988,Peak_Fre_2,NA
11382000,1988,Peak_Fre_5,NA
11382000,1989,DS_Dur_WS,141
11382000,1989,DS_Tim,242
11382000,1989,DS_Mag_50,8.4
11382000,1989,DS_Mag_90,49
11382000,1989,FA_Dur,NA
11382000,1989,FA_Mag,NA
11382000,1989,FA_Tim,NA
11382000,1989,SP_ROC,0.06353212478380629
11382000,1989,SP_Dur,64
11382000,1989,SP_Mag,1970
11382000,1989,SP_Tim,178
11382000,1989,Wet_BFL_Dur,141
11382000,1989,Wet_BFL_Mag_10,79
11382000,1989,Wet_BFL_Mag_50,181
11382000,1989,Wet_Tim,37
11382000,1989,Peak_Tim_10,NA
11382000,1989,Peak_Tim_2,NA
11382000,1989,Peak_Tim_5,NA
11382000,1989,Peak_Dur_10,NA
11382000,1989,Peak_Dur_2,NA
11382000,1989,Peak_Dur_5,NA
11382000,1989,Peak_10,10900
11382000,1989,Peak_2,4115
11382000,1989,Peak_5,8320
11382000,1989,Peak_Fre_10,NA
11382000,1989,Peak_Fre_2,NA
11382000,1989,Peak_Fre_5,NA
11382000,1990,DS_Dur_WS,187
11382000,1990,DS_Tim,299
11382000,1990,DS_Mag_50,3.7
11382000,1990,DS_Mag_90,16.400000000000006
11382000,1990,FA_Dur,NA
11382000,1990,FA_Mag,NA
11382000,1990,FA_Tim,NA
11382000,1990,SP_ROC,0.07692307692307693
11382000,1990,SP_Dur,53
11382000,1990,SP_Mag,740
11382000,1990,SP_Tim,246
11382000,1990,Wet_BFL_Dur,229
11382000,1990,Wet_BFL_Mag_10,19
11382000,1990,Wet_BFL_Mag_50,79
11382000,1990,Wet_Tim,17
11382000,1990,Peak_Tim_10,NA
11382000,1990,Peak_Tim_2,NA
11382000,1990,Peak_Tim_5,NA
11382000,1990,Peak_Dur_10,NA
11382000,1990,Peak_Dur_2,NA
11382000,1990,Peak_Dur_5,NA
11382000,1990,Peak_10,10900
11382000,1990,Peak_2,4115
11382000,1990,Peak_5,8320
11382000,1990,Peak_Fre_10,NA
11382000,1990,Peak_Fre_2,NA
11382000,1990,Peak_Fre_5,NA
11382000,1991,DS_Dur_WS,197
11382000,1991,DS_Tim,262
11382000,1991,DS_Mag_50,8
11382000,1991,DS_Mag_90,39.20000000000002
11382000,1991,FA_Dur,3
11382000,1991,FA_Mag,15.995648423022617
11382000,1991,FA_Tim,32
11382000,1991,SP_ROC,0.07835820895522388
11382000,1991,SP_Dur,53
11382000,1991,SP_Mag,399
11382000,1991,SP_Tim,209
11382000,1991,Wet_BFL_Dur,89
11382000,1991,Wet_BFL_Mag_10,28.8
11382000,1991,Wet_BFL_Mag_50,273
11382000,1991,Wet_Tim,120
11382000,1991,Peak_Tim_10,NA
11382000,1991,Peak_Tim_2,NA
11382000,1991,Peak_Tim_5,NA
11382000,1991,Peak_Dur_10,NA
11382000,1991,Peak_Dur_2,NA
11382000,1991,Peak_Dur_5,NA
11382000,1991,Peak_10,10900
11382000,1991,Peak_2,4115
11382000,1991,Peak_5,8320
11382000,1991,Peak_Fre_10,NA
11382000,1991,Peak_Fre_2,NA
11382000,1991,Peak_Fre_5,NA
11382000,1992,DS_Dur_WS,149
11382000,1992,DS_Tim,301
11382000,1992,DS_Mag_50,3
11382000,1992,DS_Mag_90,137.80000000000007
11382000,1992,FA_Dur,2
11382000,1992,FA_Mag,73.02868560618225
11382000,1992,FA_Tim,26
11382000,1992,SP_ROC,0.07446808510638298
11382000,1992,SP_Dur,98
11382000,1992,SP_Mag,962
11382000,1992,SP_Tim,203
11382000,1992,Wet_BFL_Dur,110
11382000,1992,Wet_BFL_Mag_10,61
11382000,1992,Wet_BFL_Mag_50,473.5
11382000,1992,Wet_Tim,93
11382000,1992,Peak_Tim_10,NA
11382000,1992,Peak_Tim_2,NA
11382000,1992,Peak_Tim_5,NA
11382000,1992,Peak_Dur_10,NA
11382000,1992,Peak_Dur_2,NA
11382000,1992,Peak_Dur_5,NA
11382000,1992,Peak_10,10900
11382000,1992,Peak_2,4115
11382000,1992,Peak_5,8320
11382000,1992,Peak_Fre_10,NA
11382000,1992,Peak_Fre_2,NA
11382000,1992,Peak_Fre_5,NA
11382000,1993,DS_Dur_WS,135
11382000,1993,DS_Tim,287
11382000,1993,DS_Mag_50,9.6
11382000,1993,DS_Mag_90,27.60000000000001
11382000,1993,FA_Dur,2
11382000,1993,FA_Mag,168.99687124438535
11382000,1993,FA_Tim,29
11382000,1993,SP_ROC,0.06458333333333333
11382000,1993,SP_Dur,40
11382000,1993,SP_Mag,1030
11382000,1993,SP_Tim,247
11382000,1993,Wet_BFL_Dur,163
11382000,1993,Wet_BFL_Mag_10,273.4
11382000,1993,Wet_BFL_Mag_50,632
11382000,1993,Wet_Tim,84
11382000,1993,Peak_Tim_10,NA
11382000,1993,Peak_Tim_2,139
11382000,1993,Peak_Tim_5,NA
11382000,1993,Peak_Dur_10,NA
11382000,1993,Peak_Dur_2,3
11382000,1993,Peak_Dur_5,NA
11382000,1993,Peak_10,10900
11382000,1993,Peak_2,4115
11382000,1993,Peak_5,8320
11382000,1993,Peak_Fre_10,NA
11382000,1993,Peak_Fre_2,2
11382000,1993,Peak_Fre_5,NA
11382000,1994,DS_Dur_WS,174
11382000,1994,DS_Tim,281
11382000,1994,DS_Mag_50,1.5
11382000,1994,DS_Mag_90,65.70000000000002
11382000,1994,FA_Dur,NA
11382000,1994,FA_Mag,NA
11382000,1994,FA_Tim,NA
11382000,1994,SP_ROC,0.07692307692307693
11382000,1994,SP_Dur,58
11382000,1994,SP_Mag,208
11382000,1994,SP_Tim,223
11382000,1994,Wet_BFL_Dur,167
11382000,1994,Wet_BFL_Mag_10,36
11382000,1994,Wet_BFL_Mag_50,131
11382000,1994,Wet_Tim,56
11382000,1994,Peak_Tim_10,NA
11382000,1994,Peak_Tim_2,NA
11382000,1994,Peak_Tim_5,NA
11382000,1994,Peak_Dur_10,NA
11382000,1994,Peak_Dur_2,NA
11382000,1994,Peak_Dur_5,NA
11382000,1994,Peak_10,10900
11382000,1994,Peak_2,4115
11382000,1994,Peak_5,8320
11382000,1994,Peak_Fre_10,NA
11382000,1994,Peak_Fre_2,NA
11382000,1994,Peak_Fre_5,NA
11382000,1995,DS_Dur_WS,144
11382000,1995,DS_Tim,283
11382000,1995,DS_Mag_50,8.9
11382000,1995,DS_Mag_90,35.70000000000002
11382000,1995,FA_Dur,2
11382000,1995,FA_Mag,45.00770091050637
11382000,1995,FA_Tim,40
11382000,1995,SP_ROC,0.05405405405405406
11382000,1995,SP_Dur,48
11382000,1995,SP_Mag,673
11382000,1995,SP_Tim,235
11382000,1995,Wet_BFL_Dur,146
11382000,1995,Wet_BFL_Mag_10,544.5
11382000,1995,Wet_BFL_Mag_50,849
11382000,1995,Wet_Tim,89
11382000,1995,Peak_Tim_10,159
11382000,1995,Peak_Tim_2,121
11382000,1995,Peak_Tim_5,159
11382000,1995,Peak_Dur_10,1
11382000,1995,Peak_Dur_2,10
11382000,1995,Peak_Dur_5,1
11382000,1995,Peak_10,10900
11382000,1995,Peak_2,4115
11382000,1995,Peak_5,8320
11382000,1995,Peak_Fre_10,1
11382000,1995,Peak_Fre_2,5
11382000,1995,Peak_Fre_5,1
11382000,1996,DS_Dur_WS,163
11382000,1996,DS_Tim,264
11382000,1996,DS_Mag_50,6.6
11382000,1996,DS_Mag_90,44.60000000000002
11382000,1996,FA_Dur,NA
11382000,1996,FA_Mag,NA
11382000,1996,FA_Tim,NA
11382000,1996,SP_ROC,0.07575757575757576
11382000,1996,SP_Dur,26
11382000,1996,SP_Mag,1440
11382000,1996,SP_Tim,238
11382000,1996,Wet_BFL_Dur,177
11382000,1996,Wet_BFL_Mag_10,142
11382000,1996,Wet_BFL_Mag_50,765
11382000,1996,Wet_Tim,61
11382000,1996,Peak_Tim_10,NA
11382000,1996,Peak_Tim_2,NA
11382000,1996,Peak_Tim_5,NA
11382000,1996,Peak_Dur_10,NA
11382000,1996,Peak_Dur_2,NA
11382000,1996,Peak_Dur_5,NA
11382000,1996,Peak_10,10900
11382000,1996,Peak_2,4115
11382000,1996,Peak_5,8320
11382000,1996,Peak_Fre_10,NA
11382000,1996,Peak_Fre_2,NA
11382000,1996,Peak_Fre_5,NA
11379500,1949,DS_Dur_WS,202
11379500,1949,DS_Tim,259
11379500,1949,DS_Mag_50,2.6500000000000004
11379500,1949,DS_Mag_90,8.770000000000003
11379500,1949,FA_Dur,NA
11379500,1949,FA_Mag,NA
11379500,1949,FA_Tim,NA
11379500,1949,SP_ROC,0.08064516129032258
11379500,1949,SP_Dur,33
11379500,1949,SP_Mag,99
11379500,1949,SP_Tim,226
11379500,1949,Wet_BFL_Dur,87
11379500,1949,Wet_BFL_Mag_10,76.2
11379500,1949,Wet_BFL_Mag_50,174
11379500,1949,Wet_Tim,139
11379500,1949,Peak_Tim_10,NA
11379500,1949,Peak_Tim_2,NA
11379500,1949,Peak_Tim_5,NA
11379500,1949,Peak_Dur_10,NA
11379500,1949,Peak_Dur_2,NA
11379500,1949,Peak_Dur_5,NA
11379500,1949,Peak_10,4480
11379500,1949,Peak_2,2210
11379500,1949,Peak_5,3810
11379500,1949,Peak_Fre_10,NA
11379500,1949,Peak_Fre_2,NA
11379500,1949,Peak_Fre_5,NA
11379500,1950,DS_Dur_WS,139
11379500,1950,DS_Tim,248
11379500,1950,DS_Mag_50,0.4
11379500,1950,DS_Mag_90,6.460000000000002
11379500,1950,FA_Dur,10
11379500,1950,FA_Mag,15.921496859420104
11379500,1950,FA_Tim,40
11379500,1950,SP_ROC,0.065942028985507245
11379500,1950,SP_Dur,42
11379500,1950,SP_Mag,92
11379500,1950,SP_Tim,206
11379500,1950,Wet_BFL_Dur,111
11379500,1950,Wet_BFL_Mag_10,29
11379500,1950,Wet_BFL_Mag_50,73
11379500,1950,Wet_Tim,95
11379500,1950,Peak_Tim_10,NA
11379500,1950,Peak_Tim_2,NA
11379500,1950,Peak_Tim_5,NA
11379500,1950,Peak_Dur_10,NA
11379500,1950,Peak_Dur_2,NA
11379500,1950,Peak_Dur_5,NA
11379500,1950,Peak_10,4480
11379500,1950,Peak_2,2210
11379500,1950,Peak_5,3810
11379500,1950,Peak_Fre_10,NA
11379500,1950,Peak_Fre_2,NA
11379500,1950,Peak_Fre_5,NA
11379500,1951,DS_Dur_WS,152
11379500,1951,DS_Tim,260
11379500,1951,DS_Mag_50,2.5
11379500,1951,DS_Mag_90,10
11379500,1951,FA_Dur,NA
11379500,1951,FA_Mag,NA
11379500,1951,FA_Tim,NA
11379500,1951,SP_ROC,0.054200940070505285
11379500,1951,SP_Dur,40
11379500,1951,SP_Mag,169
11379500,1951,SP_Tim,220
11379500,1951,Wet_BFL_Dur,199
11379500,1951,Wet_BFL_Mag_10,26.8
11379500,1951,Wet_BFL_Mag_50,76
11379500,1951,Wet_Tim,21
11379500,1951,Peak_Tim_10,NA
11379500,1951,Peak_Tim_2,NA
11379500,1951,Peak_Tim_5,NA
11379500,1951,Peak_Dur_10,NA
11379500,1951,Peak_Dur_2,NA
11379500,1951,Peak_Dur_5,NA
11379500,1951,Peak_10,4480
11379500,1951,Peak_2,2210
11379500,1951,Peak_5,3810
11379500,1951,Peak_Fre_10,NA
11379500,1951,Peak_Fre_2,NA
11379500,1951,Peak_Fre_5,NA
11379500,1952,DS_Dur_WS,109
11379500,1952,DS_Tim,313
11379500,1952,DS_Mag_50,4.3
11379500,1952,DS_Mag_90,11.200000000000003
11379500,1952,FA_Dur,6
11379500,1952,FA_Mag,3.939086558506458
11379500,1952,FA_Tim,2
11379500,1952,SP_ROC,0.06066176470588235
11379500,1952,SP_Dur,97
11379500,1952,SP_Mag,266
11379500,1952,SP_Tim,216
11379500,1952,Wet_BFL_Dur,170
11379500,1952,Wet_BFL_Mag_10,34.900000000000006
11379500,1952,Wet_BFL_Mag_50,210
11379500,1952,Wet_Tim,46
11379500,1952,Peak_Tim_10,NA
11379500,1952,Peak_Tim_2,87
11379500,1952,Peak_Tim_5,NA
11379500,1952,Peak_Dur_10,NA
11379500,1952,Peak_Dur_2,1
11379500,1952,Peak_Dur_5,NA
11379500,1952,Peak_10,4480
11379500,1952,Peak_2,2210
11379500,1952,Peak_5,3810
11379500,1952,Peak_Fre_10,NA
11379500,1952,Peak_Fre_2,1
11379500,1952,Peak_Fre_5,NA
11379500,1953,DS_Dur_WS,175
11379500,1953,DS_Tim,287
11379500,1953,DS_Mag_50,6.1
11379500,1953,DS_Mag_90,18
11379500,1953,FA_Dur,11
11379500,1953,FA_Mag,227.9502184955181
11379500,1953,FA_Tim,45
11379500,1953,SP_ROC,0.05334281650071124
11379500,1953,SP_Dur,74
11379500,1953,SP_Mag,255
11379500,1953,SP_Tim,213
11379500,1953,Wet_BFL_Dur,157
11379500,1953,Wet_BFL_Mag_10,57
11379500,1953,Wet_BFL_Mag_50,105
11379500,1953,Wet_Tim,56
11379500,1953,Peak_Tim_10,NA
11379500,1953,Peak_Tim_2,NA
11379500,1953,Peak_Tim_5,NA
11379500,1953,Peak_Dur_10,NA
11379500,1953,Peak_Dur_2,NA
11379500,1953,Peak_Dur_5,NA
11379500,1953,Peak_10,4480
11379500,1953,Peak_2,2210
11379500,1953,Peak_5,3810
11379500,1953,Peak_Fre_10,NA
11379500,1953,Peak_Fre_2,NA
11379500,1953,Peak_Fre_5,NA
11379500,1954,DS_Dur_WS,155
11379500,1954,DS_Tim,241
11379500,1954,DS_Mag_50,6.2
